geoid,knoopnr,naam,lat,lon
1252672,3,Knooppuntennetwerk,51.114415027436955,5.485734944602052
1252673,32,Knooppuntennetwerk,51.08265453304844,5.533165205531608
1252674,33,Knooppuntennetwerk,51.05999199516522,5.535146103902703
1252675,15,Knooppuntennetwerk,51.15994427669816,5.703774287551751
1252676,20,Knooppuntennetwerk,51.161373865838144,5.804313735573643
1252677,21,Knooppuntennetwerk,51.15286392635104,5.822786551241787
1252678,22,Knooppuntennetwerk,51.12451079258984,5.815196614684084
1252679,25,Knooppuntennetwerk,51.109260166961384,5.805141438910194
1252680,28,Knooppuntennetwerk,51.11924550949708,5.745960744250847
1252681,47,Knooppuntennetwerk,51.082480680112866,5.700572900098119
1252682,27,Knooppuntennetwerk,51.114666176713556,5.767642207147102
1252683,9,Knooppuntennetwerk,51.17628603372213,5.628029062864652
1252684,7,Knooppuntennetwerk,51.16372837594433,5.608957598386889
1252685,26,Knooppuntennetwerk,51.079734312113075,5.793897809567705
1252686,207,Knooppuntennetwerk,51.16267765126891,5.439073405398559
1252687,77,Knooppuntennetwerk,51.07825960602618,5.427646845004109
1252688,80,Knooppuntennetwerk,50.8045843042972,5.602868568164418
1252689,54,Knooppuntennetwerk,50.902708601674995,5.681800340453223
1252690,10,Knooppuntennetwerk,50.881381848405674,5.676825099137944
1252691,39,Knooppuntennetwerk,51.024147277748135,5.560263157154851
1252692,44,Knooppuntennetwerk,51.053666805999754,5.700616152119736
1252693,304,Knooppuntennetwerk,51.00847853083111,5.236380911761298
1252694,42,Knooppuntennetwerk,51.03586389680408,5.665514417338906
1252695,307,Knooppuntennetwerk,51.05091243358585,5.323519396643048
1252696,306,Knooppuntennetwerk,51.01592199268581,5.232314211872486
1252697,43,Knooppuntennetwerk,51.055968999623026,5.710153948063581
1252698,38,Knooppuntennetwerk,51.04145674629939,5.634950388169499
1252699,48,Knooppuntennetwerk,51.048086672385374,5.701671010181161
1252700,53,Knooppuntennetwerk,50.919238624744345,5.713001009502064
1252701,52,Knooppuntennetwerk,50.93057059440427,5.730304942077987
1252702,58,Knooppuntennetwerk,50.92303014806311,5.704413684702353
1252703,114,Knooppuntennetwerk,50.763517671546445,5.522086457009089
1252704,55,Knooppuntennetwerk,50.99001655563998,5.705199921985617
1252705,60,Knooppuntennetwerk,50.979164331490814,5.657844224025327
1252706,63,Knooppuntennetwerk,50.924355623736055,5.655959927152896
1252707,40,Knooppuntennetwerk,51.011402794996876,5.584834065696911
1252708,65,Knooppuntennetwerk,50.879947388022394,5.607387176988409
1252709,81,Knooppuntennetwerk,50.82827849975676,5.549379498662542
1252710,30,Knooppuntennetwerk,50.95696212505976,5.532181490914652
1252711,106,Knooppuntennetwerk,50.88794639384357,5.467295278087377
1252712,420,Knooppuntennetwerk,50.75500425916276,5.691142368085161
1252713,43,Knooppuntennetwerk,50.962274795387586,5.765674949435505
1252714,113,Knooppuntennetwerk,50.80145233576716,5.528855185536724
1252716,68,Knooppuntennetwerk,50.841095303117505,5.528019498929081
1252717,89,Knooppuntennetwerk,50.82528193699163,5.541611362144843
1252718,72,Knooppuntennetwerk,50.97649733917772,5.479209575192162
1252719,73,Knooppuntennetwerk,50.98214225412449,5.491564640616486
1252720,64,Knooppuntennetwerk,50.920199582969225,5.565835717177441
1252721,62,Knooppuntennetwerk,50.921625893120904,5.606296361049433
1252722,66,Knooppuntennetwerk,50.86930098261168,5.592270258939485
1252723,105,Knooppuntennetwerk,50.9062212538705,5.480457227195681
1252724,174,Knooppuntennetwerk,50.88119531248334,5.26223502901062
1252725,95,Knooppuntennetwerk,50.95348535139765,5.310987448599982
1252726,97,Knooppuntennetwerk,50.93534943271738,5.354647503531898
1252727,177,Knooppuntennetwerk,50.91247248501682,5.286776467347313
1252728,82,Knooppuntennetwerk,50.93962497184715,5.429628731842228
1252729,71,Knooppuntennetwerk,50.9717467701017,5.413578592611438
1252731,300,Knooppuntennetwerk,51.00466734358653,5.351093141073504
1252732,116,Knooppuntennetwerk,50.771185262222275,5.458500616942626
1252733,107,Knooppuntennetwerk,50.79071925527986,5.468712326282201
1252734,302,Knooppuntennetwerk,50.98339862421161,5.251163674941576
1252735,301,Knooppuntennetwerk,50.99949697004613,5.331311077508933
1252736,93,Knooppuntennetwerk,50.97079149071868,5.278366379214612
1252737,91,Knooppuntennetwerk,50.96417584509879,5.390603255168619
1252738,98,Knooppuntennetwerk,50.941218656853835,5.402109680014227
1252739,102,Knooppuntennetwerk,50.91828029840192,5.44618160259083
1252740,143,Knooppuntennetwerk,50.899548674244485,5.339051597399458
1252741,146,Knooppuntennetwerk,50.8743759860804,5.289065585938928
1252742,148,Knooppuntennetwerk,50.8309796669966,5.328989728992866
1252743,179,Knooppuntennetwerk,50.92515735124525,5.228501505030179
1252744,193,Knooppuntennetwerk,50.93478858286662,5.210769462371521
1252745,353,Knooppuntennetwerk,50.93661924461513,5.131039477693265
1252746,355,Knooppuntennetwerk,50.92756575598466,5.090329861383547
1252747,351,Knooppuntennetwerk,50.94629773779291,5.093204295467987
1252748,195,Knooppuntennetwerk,50.93743492757149,5.166522979920362
1252749,303,Knooppuntennetwerk,50.99733638406415,5.241954126059241
1252750,312,Knooppuntennetwerk,50.975953641967,5.200361625250013
1252751,110,Knooppuntennetwerk,50.81067491209571,5.470223784105969
1252752,111,Knooppuntennetwerk,50.77977164502297,5.470050644446323
1252753,109,Knooppuntennetwerk,50.814899480953294,5.468437869275474
1252754,144,Knooppuntennetwerk,50.884908583905265,5.321435916244002
1252755,149,Knooppuntennetwerk,50.835510379004226,5.319356629870413
1252756,121,Knooppuntennetwerk,50.852956822379106,5.366148511784067
1252757,138,Knooppuntennetwerk,50.881147670786405,5.383308637832523
1252758,145,Knooppuntennetwerk,50.8615795831904,5.359628602018954
1252759,141,Knooppuntennetwerk,50.89111059166384,5.367841318846917
1252760,118,Knooppuntennetwerk,50.74574869572834,5.444080508727975
1252761,132,Knooppuntennetwerk,50.772843466674004,5.40178527789194
1252762,133,Knooppuntennetwerk,50.76306662775529,5.385177785588339
1252763,117,Knooppuntennetwerk,50.77574877656832,5.433121956916584
1252764,167,Knooppuntennetwerk,50.78248810554562,5.224006109151758
1252765,151,Knooppuntennetwerk,50.79143442785874,5.334819768798464
1252766,153,Knooppuntennetwerk,50.80923282096827,5.318374258244485
1252767,136,Knooppuntennetwerk,50.81728122257054,5.388635567075519
1252768,168,Knooppuntennetwerk,50.80100842052769,5.216895321684739
1252769,152,Knooppuntennetwerk,50.80421025855106,5.333845401368025
1252770,159,Knooppuntennetwerk,50.76190884367067,5.300712066907384
1252771,158,Knooppuntennetwerk,50.75471022370861,5.296707088306305
1252772,165,Knooppuntennetwerk,50.73065301512824,5.232468350734556
1252773,163,Knooppuntennetwerk,50.77171001956557,5.274450359413701
1252774,170,Knooppuntennetwerk,50.81322045559591,5.260798711243265
1252775,120,Knooppuntennetwerk,50.81185549925558,5.410977918393574
1252776,157,Knooppuntennetwerk,50.75819403286834,5.36101974165906
1252777,156,Knooppuntennetwerk,50.78614875307157,5.379695292999497
1252778,172,Knooppuntennetwerk,50.84325548242055,5.225097755783232
1252779,175,Knooppuntennetwerk,50.88479270418221,5.209711855292089
1252780,176,Knooppuntennetwerk,50.89008533045975,5.20599217912481
1252781,169,Knooppuntennetwerk,50.79259423341871,5.264180718004357
1252782,315,Knooppuntennetwerk,50.97374217445269,5.096829375174685
1252783,187,Knooppuntennetwerk,50.8156234278888,5.138549898050082
1252784,216,Knooppuntennetwerk,51.282366546509856,5.526860342256175
1252785,13,Knooppuntennetwerk,51.116674391908674,5.667360895457825
1252786,161,Knooppuntennetwerk,50.79179965524321,5.291943164192415
1252787,137,Knooppuntennetwerk,50.82172680402312,5.389930462804568
1252788,119,Knooppuntennetwerk,50.82168651548049,5.456676794352121
1252789,129,Knooppuntennetwerk,50.78976243470411,5.442285986242234
1252790,342,Knooppuntennetwerk,51.088950499145774,5.235090002072288
1252791,188,Knooppuntennetwerk,50.817655999341376,5.143380031721655
1252792,191,Knooppuntennetwerk,50.84577698253472,5.143287102342808
1252793,423,Knooppuntennetwerk,50.75346223811568,5.777195892312551
1252794,425,Knooppuntennetwerk,50.734482762785746,5.823191104722087
1252795,421,Knooppuntennetwerk,50.76150086261942,5.721356424966003
1252796,317,Knooppuntennetwerk,51.04729994953588,5.404251184944651
1252797,316,Knooppuntennetwerk,51.03160906020637,5.352554021228622
1252798,311,Knooppuntennetwerk,51.04232838812298,5.322385067336989
1252799,131,Knooppuntennetwerk,50.89669359815105,5.672165097638696
1252800,11,Knooppuntennetwerk,50.86005598671748,5.637549574455439
1252801,70,Knooppuntennetwerk,51.04304990966981,5.574526755146539
1252802,59,Knooppuntennetwerk,51.033520216340115,5.62575917061401
1252803,501,Knooppuntennetwerk,51.01932533502131,5.627750536730197
1252804,336,Knooppuntennetwerk,51.07013865405258,5.104005898059912
1252805,134,Knooppuntennetwerk,50.810604873244415,5.190743503613267
1252806,154,Knooppuntennetwerk,50.80373440639731,5.339448751663586
1252807,357,Knooppuntennetwerk,50.966183530032495,5.08682627225457
1252809,426,Knooppuntennetwerk,50.740867670042334,5.885305276048323
1252810,214,Knooppuntennetwerk,51.15358414471505,5.573162166808447
1252811,23,Knooppuntennetwerk,51.12143914554051,5.585581922196886
1252812,57,Knooppuntennetwerk,50.96104660064565,5.707996296853662
1252813,51,Knooppuntennetwerk,50.955413098308064,5.734778122370823
1252814,424,Knooppuntennetwerk,50.749128568316465,5.810454332572544
1252815,335,Knooppuntennetwerk,51.059602171078055,5.024152614845471
1252816,210,Knooppuntennetwerk,51.20765087576422,5.554952628849777
1252817,429,Knooppuntennetwerk,50.75918850272159,5.82961164273657
1252818,431,Knooppuntennetwerk,50.75874339177145,5.76168734290396
1252819,92,Knooppuntennetwerk,50.96797029498269,5.400085830116779
1252820,29,Knooppuntennetwerk,50.94605461402714,5.544688709214442
1252821,530,Knooppuntennetwerk,51.138896695083574,5.432591260127345
1252822,516,Knooppuntennetwerk,51.10871785596908,5.36676348708199
1252823,507,Knooppuntennetwerk,51.16199722418962,5.560519290819935
1252824,532,Knooppuntennetwerk,50.910803249479805,5.56558986969998
1252825,524,Knooppuntennetwerk,51.1101284769048,5.556962699450428
1252826,531,Knooppuntennetwerk,51.12416079483281,5.444918242703276
1252828,528,Knooppuntennetwerk,51.03129727593704,5.609030775309297
1252830,529,Knooppuntennetwerk,51.02782081545894,5.567173505660465
1252831,515,Knooppuntennetwerk,51.12673357298151,5.358689028569247
1252832,526,Knooppuntennetwerk,51.065710318278924,5.58138301408201
1252833,557,Knooppuntennetwerk,50.83206537028904,5.642756728752422
1252834,551,Knooppuntennetwerk,50.98604858230296,5.63247283960976
1252835,527,Knooppuntennetwerk,51.04427342034588,5.579421304501183
1252836,505,Knooppuntennetwerk,50.89281048624196,5.569424440914074
1252837,523,Knooppuntennetwerk,51.02318355846388,5.162579865711191
1252838,517,Knooppuntennetwerk,51.11349801265947,5.382012282678867
1252839,552,Knooppuntennetwerk,51.192748571639875,5.266091404794917
1252840,556,Knooppuntennetwerk,50.7458140381417,5.418722316549094
1252841,508,Knooppuntennetwerk,51.00764007306388,5.531689717199106
1252842,104,Knooppuntennetwerk,50.89979603768734,5.529117462254883
1252844,545,Knooppuntennetwerk,50.8569043759845,5.159032197228305
1252845,571,Knooppuntennetwerk,51.0919759760806,5.615300348437954
1252846,512,Knooppuntennetwerk,51.0231522344611,5.551156522526548
1252847,538,Knooppuntennetwerk,51.05204391279949,5.404131614681571
1252848,570,Knooppuntennetwerk,51.080242863854444,5.623537100919048
1252849,558,Knooppuntennetwerk,50.88237897691288,5.61918010308867
1252850,569,Knooppuntennetwerk,50.79892547614956,5.604654605492616
1252851,514,Knooppuntennetwerk,51.278724880474044,5.51542002334031
1252852,533,Knooppuntennetwerk,50.88996110618973,5.575679009824712
1252853,559,Knooppuntennetwerk,50.9108849146516,5.691612232399407
1252854,553,Knooppuntennetwerk,51.199438893076284,5.263308091283575
1252855,513,Knooppuntennetwerk,51.26992274849534,5.501577753822003
1252856,561,Knooppuntennetwerk,51.07692668298171,5.061183497611755
1252857,549,Knooppuntennetwerk,50.727101406117306,5.424757233073868
1252858,537,Knooppuntennetwerk,50.77182671315455,5.325461523324708
1252859,535,Knooppuntennetwerk,50.966921037900256,5.564045142064123
1252860,534,Knooppuntennetwerk,50.942589349578896,5.566742144406066
1252861,567,Knooppuntennetwerk,50.917401089064725,5.541333971232503
1252863,69,Knooppuntennetwerk,50.91271840940596,5.54049593130258
1252864,572,Knooppuntennetwerk,50.91551307742141,5.250687834845237
1252865,350,Knooppuntennetwerk,50.95490455984014,5.08798251149163
1252866,16,Knooppuntennetwerk,51.167117419410445,5.711586754076169
1252867,232,Knooppuntennetwerk,51.248787340118,5.258530357059437
1252868,126,Knooppuntennetwerk,50.88818689998058,5.420701180889275
1252869,150,Knooppuntennetwerk,50.86282099925078,5.206978760736055
1252870,500,Knooppuntennetwerk,51.028462111984744,5.617857171703801
1252871,194,Knooppuntennetwerk,50.92951369968291,5.172415121791772
1252872,428,Knooppuntennetwerk,50.75914012543124,5.86503055668695
1252873,547,Knooppuntennetwerk,51.24927128790193,5.2822495838308
1252874,339,Knooppuntennetwerk,51.09128468711214,5.14344835920547
1252875,24,Knooppuntennetwerk,51.09417030611603,5.795143946360019
1252876,122,Knooppuntennetwerk,50.85776087795392,5.38991991121662
1252877,94,Knooppuntennetwerk,50.96900014822035,5.27938467808993
1252878,162,Knooppuntennetwerk,50.81075332751743,5.31017116493168
1252879,19,Knooppuntennetwerk,51.14994315577775,5.7822665371771
1252880,127,Knooppuntennetwerk,50.743947634577786,5.411909329436138
1252881,115,Knooppuntennetwerk,50.74746149169744,5.451334179847764
1252882,206,Knooppuntennetwerk,51.181295508764144,5.437988044503682
1252883,402,Knooppuntennetwerk,50.810803537959025,5.669057622619608
1252884,554,Knooppuntennetwerk,51.11696985666521,5.261619519806251
1252885,88,Knooppuntennetwerk,50.83911219417162,5.635357514452079
1252886,518,Knooppuntennetwerk,51.084723374896804,5.322882697003387
1252887,75,Knooppuntennetwerk,51.02713666479247,5.442741314752334
1252888,14,Knooppuntennetwerk,51.15070821573625,5.71554630229116
1252889,509,Knooppuntennetwerk,50.97511609729528,5.514571503517098
1252890,74,Knooppuntennetwerk,50.999947019604676,5.471303933640769
1252892,548,Knooppuntennetwerk,50.99542828216797,5.476688852422604
1252893,211,Knooppuntennetwerk,51.17894777411478,5.582611401134848
1252894,201,Knooppuntennetwerk,51.229687825883225,5.488186666773649
1252895,562,Knooppuntennetwerk,51.27117683085079,5.488469504666212
1252896,85,Knooppuntennetwerk,50.86837350279594,5.510425465112488
1252897,140,Knooppuntennetwerk,50.921440343669644,5.664296132948464
1252898,504,Knooppuntennetwerk,50.89153338498593,5.547183583759636
1252899,35,Knooppuntennetwerk,51.07843758236088,5.61819527945861
1253041,78,Knooppuntennetwerk,50.77123240823413,5.724844077226845
1253042,414,Knooppuntennetwerk,50.751991148379304,5.682746130492181
1253045,430,Knooppuntennetwerk,50.7594968660577,5.82513996255783
1253047,405,Knooppuntennetwerk,50.79203977681679,5.669996386460312
1253048,217,Knooppuntennetwerk,51.30016749918918,5.48936262134619
1253049,100,Knooppuntennetwerk,50.766401185500804,5.731307771634071
1253050,411,Knooppuntennetwerk,50.79613435523521,5.687629424691732
1253051,81,Knooppuntennetwerk,50.782467896127365,5.79014478168645
1253053,412,Knooppuntennetwerk,50.78410861986296,5.688975879113825
1253054,92,Knooppuntennetwerk,50.75131366905139,5.916440446781634
1253055,413,Knooppuntennetwerk,50.778617698455406,5.695010289437412
1253056,432,Knooppuntennetwerk,50.769605175552734,5.631587105033516
1253057,84,Knooppuntennetwerk,50.7668745958896,5.847394227850373
1253058,77,Knooppuntennetwerk,50.77175173042355,5.698608601206326
1253060,80,Knooppuntennetwerk,50.78633485809775,5.769568295642573
1253061,74,Knooppuntennetwerk,50.79275393874025,5.73149065865405
1253062,407,Knooppuntennetwerk,50.75606302088827,5.59536131873992
1253063,41,Knooppuntennetwerk,50.73592348544428,5.677385433739831
1253064,76,Knooppuntennetwerk,50.77651979841115,5.699139612712491
1263066,2,FNW,51.35637944105826,4.393434851825051
1283068,51,FNW,51.23150778622913,4.29892395984888
1303070,50,FNW,51.21817026507275,5.159520506768349
1323081,73,FNW,50.99926516591848,4.585020026027304
1333083,44,West-Vlaanderen,51.12489438458182,3.337956841291662
1453774,18,Bladel,51.30583619438233,5.24074081814345
1453775,56,Reusel-De Mierden,51.373241372881786,5.099018909505596
1453796,60,Reusel-De Mierden,51.363992734568825,5.115991510190444
1453798,91,Knooppuntennetwerk,51.19607797083368,5.741000066574406
1453799,25,Knooppuntennetwerk,51.28010086185213,5.346463670661894
1453805,56,Zundert,51.439523816803955,4.658996605465853
1453806,41,Rucphen,51.48915663789267,4.530436566734497
1453807,19,Baarle-Nassau,51.42244506451203,4.783711220522282
1453818,43,Zundert,51.4745181585381,4.549222258293549
1453820,22,Bergeijk,51.29267755700208,5.236903165325665
1453821,43,Alphen-Chaam,51.50572757107862,4.779431061023611
1453827,53,Knooppuntennetwerk,51.15999009440087,5.836825737049093
1453830,89,Knooppuntennetwerk,51.18458730086769,5.693011800599353
1453839,36,Knooppuntennetwerk,51.3025866727018,5.496345985475643
1453842,95,Reusel-De Mierden,51.41751403674915,5.099063243294602
1453844,95,Roosendaal,51.48212456328188,4.483783029813353
1453846,27,Knooppuntennetwerk,51.27493437139865,5.399611559216609
1453848,25,Knooppuntennetwerk,51.18953551970679,5.769108872802402
1453849,87,Baarle-Nassau,51.41283118753959,4.930398157886671
1453851,87,Knooppuntennetwerk,51.187580907614475,5.659875586889332
1473871,85,Baarle-Nassau,51.4511614749502,5.000925513829138
1493880,10,Meetjesland,51.02133738393727,3.438275014930858
1643918,11,FNW,51.08222743484769,4.33639007620418
1643919,38,FNW,51.08150058448532,4.365105257485922
1643920,38,FNW,51.081372599344064,4.365784276347465
1693948,75,Goirle,51.48133669740467,5.016319580846372
1693949,81,Baarle-Nassau,51.429456544653,4.906381601955372
1693952,24,Woensdrecht,51.384832582533605,4.339098622645476
1793998,81,FNW,51.0656565124019,4.269797239380027
1924101,08,Hilvarenbeek,51.47373329648895,5.080622843500346
2054178,01,Knooppuntennetwerk,51.12133612986962,5.822550958365461
2064179,23,West-Vlaanderen,51.302810274842926,3.327386504055816
2064180,32,West-Vlaanderen,51.31278257755032,3.317064141545694
2064181,65,West-Vlaanderen,51.30509415795161,3.288242955207849
2094187,55,FNW,51.02919344980536,4.764354575762581
2164205,278,Knooppuntennetwerk,51.112239723410944,5.201376394091693
2274228,83,Fietsnetwerk Vlaams-Brabant,51.02022528937719,4.993457801300151
2274229,84,Fietsnetwerk Vlaams-Brabant,51.018742744200516,5.028037411204797
2274230,85,Fietsnetwerk Vlaams-Brabant,51.01066379471875,5.031312929017417
2274231,86,Fietsnetwerk Vlaams-Brabant,50.99203159069326,5.017054483168004
2274232,86,Fietsnetwerk Vlaams-Brabant,50.99252960567894,5.014461506885795
2274233,86,Fietsnetwerk Vlaams-Brabant,50.99169234653767,5.019271499227203
2274234,87,Fietsnetwerk Vlaams-Brabant,50.99421661254397,5.038167945473218
2274235,88,Fietsnetwerk Vlaams-Brabant,50.98747176537812,5.061456131842834
2274236,89,Fietsnetwerk Vlaams-Brabant,50.984947941828636,5.049422462508528
2274237,92,Fietsnetwerk Vlaams-Brabant,50.97127666984315,4.981851021120382
2274238,91,Fietsnetwerk Vlaams-Brabant,50.954225386012304,4.989278974471624
2274239,90,Fietsnetwerk Vlaams-Brabant,50.9392213153458,5.015385161691052
2274240,22,Fietsnetwerk Vlaams-Brabant,50.89607111370664,5.105646595314981
2274241,2,Fietsnetwerk Vlaams-Brabant,50.89464028445383,5.066297045896159
2274242,24,Fietsnetwerk Vlaams-Brabant,50.88339919723485,5.080418466268497
2274243,25,Fietsnetwerk Vlaams-Brabant,50.87352639982234,5.084886093922441
2274244,3,Fietsnetwerk Vlaams-Brabant,50.87537381123176,5.042106530325487
2274245,4,Fietsnetwerk Vlaams-Brabant,50.866742478015624,5.03771010209773
2274246,5,Fietsnetwerk Vlaams-Brabant,50.84876656528548,5.00347201068891
2274247,6,Fietsnetwerk Vlaams-Brabant,50.848984907009395,4.991590001425463
2274248,29,Fietsnetwerk Vlaams-Brabant,50.87367360609012,5.134084123995009
2274249,30,Fietsnetwerk Vlaams-Brabant,50.875709271824824,5.129616326983702
2274250,31,Fietsnetwerk Vlaams-Brabant,50.86234869327114,5.108584014143423
2274251,49,Fietsnetwerk Vlaams-Brabant,50.86439634232393,5.099256003485612
2274252,356,Fietsnetwerk Vlaams-Brabant,50.89481346368121,5.111380392769433
2274253,28,Fietsnetwerk Vlaams-Brabant,50.8874031036781,5.16051124989216
2274254,48,Fietsnetwerk Vlaams-Brabant,50.846975279847385,5.109800498567077
2274255,23,Fietsnetwerk Vlaams-Brabant,50.83444789833774,5.100427081859745
2274256,23,Fietsnetwerk Vlaams-Brabant,50.834237667169894,5.100082895140048
2274257,23,Fietsnetwerk Vlaams-Brabant,50.83673011140823,5.101849254363997
2274258,32,Fietsnetwerk Vlaams-Brabant,50.83934825324032,5.136337852669363
2274259,33,Fietsnetwerk Vlaams-Brabant,50.82149020787642,5.122419253417587
2274260,70,Fietsnetwerk Vlaams-Brabant,50.80426075011868,4.993657185613108
2274261,71,Fietsnetwerk Vlaams-Brabant,50.82163838346888,5.04267862290116
2274262,72,Fietsnetwerk Vlaams-Brabant,50.82903075956402,5.037240480437053
2274263,59,Fietsnetwerk Vlaams-Brabant,50.821682968669016,5.00136671721708
2274264,61,Fietsnetwerk Vlaams-Brabant,50.79422430025908,4.982913629134878
2274265,61,Fietsnetwerk Vlaams-Brabant,50.79466619716203,4.982057501619088
2274266,62,Fietsnetwerk Vlaams-Brabant,50.7956584224352,4.95492155215041
2274267,87,Fietsnetwerk Vlaams-Brabant,50.786030193005445,5.029322841330347
2274268,88,Fietsnetwerk Vlaams-Brabant,50.77128168171715,5.02418477051055
2274269,86,Fietsnetwerk Vlaams-Brabant,50.767782829110054,5.079282447940173
2274270,80,Fietsnetwerk Vlaams-Brabant,50.748840300621616,5.079730378301055
2274271,81,Fietsnetwerk Vlaams-Brabant,50.75218093545208,5.071384706952802
2274272,83,Fietsnetwerk Vlaams-Brabant,50.753171194042196,5.082969285811692
2274273,84,Fietsnetwerk Vlaams-Brabant,50.75082046794487,5.094502916493679
2274274,85,Fietsnetwerk Vlaams-Brabant,50.71840588298875,5.098262211952458
2274275,89,Fietsnetwerk Vlaams-Brabant,50.75936502157202,5.022614559256644
2274278,3,Fietsnetwerk Vlaams-Brabant,50.75036355000562,5.017685786071712
2304324,13,FNW,51.189816749517455,4.932840435690371
2334327,227,Knooppuntennetwerk,51.248936122275566,5.334934297752457
2334328,273,Knooppuntennetwerk,51.07705489508311,5.387859184597271
2334329,274,Knooppuntennetwerk,51.07497300707095,5.380112735195551
2334330,539,Knooppuntennetwerk,51.06394533913403,5.382659234654119
2334331,249,Knooppuntennetwerk,50.96560434060132,5.477595689302441
2334332,108,Knooppuntennetwerk,50.84596304211041,5.491976633034999
2334333,250,Knooppuntennetwerk,50.965956775781564,5.517269769898892
2334334,243,Knooppuntennetwerk,50.95642692245807,5.407066994136742
2334335,360,Knooppuntennetwerk,50.934644087131005,5.048915314015272
2334336,237,Knooppuntennetwerk,50.951972695178405,5.293093883974367
2334337,238,Knooppuntennetwerk,50.93557614482004,5.306315264071594
2334338,239,Knooppuntennetwerk,50.92844230218245,5.331358369948457
2334339,240,Knooppuntennetwerk,50.92156930308243,5.33457167924692
2334340,242,Knooppuntennetwerk,50.964847663162956,5.417826467826766
2334341,223,Knooppuntennetwerk,51.25419312262708,5.553064647247728
2334342,568,Knooppuntennetwerk,51.25216924110629,5.546656760273098
2334343,96,Knooppuntennetwerk,50.933265659817195,5.333075541610265
2334344,519,Knooppuntennetwerk,50.852555854216796,5.475728486648994
2334345,198,Knooppuntennetwerk,51.153164385536485,5.753927483344205
2334346,229,Knooppuntennetwerk,51.22085716496299,5.324014646050663
2334347,124,Knooppuntennetwerk,50.828976064307135,5.611494850572095
2334348,199,Knooppuntennetwerk,51.13896529181846,5.705759563357435
2334349,546,Knooppuntennetwerk,51.2555328845013,5.297379451570694
2334350,224,Knooppuntennetwerk,51.24405964958504,5.302878775354065
2334351,229,Knooppuntennetwerk,51.22382735004968,5.321821555681482
2334352,261,Knooppuntennetwerk,51.084577352623256,5.59349637785824
2334353,262,Knooppuntennetwerk,51.07660200265523,5.613000154339556
2334354,234,Knooppuntennetwerk,50.89030860365077,5.237880273871531
2334355,233,Knooppuntennetwerk,50.89446018954972,5.236133565532355
2334356,265,Knooppuntennetwerk,51.212431131515125,5.311617528312884
2334357,550,Knooppuntennetwerk,50.95239895597321,5.617795548093675
2334358,200,Knooppuntennetwerk,50.88424500235439,5.51638985918321
2334359,263,Knooppuntennetwerk,51.169500778879524,5.603970147949054
2334360,197,Knooppuntennetwerk,51.14881031587767,5.578617788161583
2334361,196,Knooppuntennetwerk,51.136738501284164,5.616928498983402
2334362,235,Knooppuntennetwerk,50.90798949747425,5.414584647763067
2334363,236,Knooppuntennetwerk,50.89419823860402,5.406081898507597
2334366,53,Knooppuntennetwerk,50.7225154587157,5.912303109850489
2344372,251,Knooppuntennetwerk,50.93422682068499,5.57440385331262
2344373,252,Knooppuntennetwerk,50.9420244152002,5.591660679922576
2464402,56,Vlaamse Ardennen,50.894873399755824,3.760745247282426
2464403,52,Vlaamse Ardennen,50.88135664101894,3.739317291007244
2464404,97,Vlaamse Ardennen,50.78899708561337,3.509921455174843
2464405,37,Scheldeland,50.94142536699044,4.041584378455619
2464406,33,Scheldeland,50.934371504860586,4.0221693198493
2464407,45,Scheldeland,50.932655554258716,4.132098067150469
2464408,40,Scheldeland,51.0089329593649,3.883867911834213
2474411,64,West-Vlaanderen,50.82744992017311,3.346731993737053
2524896,68,Fietsnetwerk Vlaams-Brabant,50.75827984147676,4.94772036959839
2524897,9,Fietsnetwerk Vlaams-Brabant,50.752244096292365,4.937006231080924
2524898,66,Fietsnetwerk Vlaams-Brabant,50.77272267836747,4.94210217981554
2524899,67,Fietsnetwerk Vlaams-Brabant,50.770531180808014,4.947456476440135
2524900,69,Fietsnetwerk Vlaams-Brabant,50.76904866917603,4.919484825366736
2524901,65,Fietsnetwerk Vlaams-Brabant,50.78756861452056,4.927799418499744
2524902,40,Fietsnetwerk Vlaams-Brabant,50.82401679533274,4.937263094858348
2524903,41,Fietsnetwerk Vlaams-Brabant,50.80947688456644,4.941768798009183
2524904,42,Fietsnetwerk Vlaams-Brabant,50.80382067015945,4.936988692150398
2524905,43,Fietsnetwerk Vlaams-Brabant,50.8118747515457,4.923828914894651
2524906,44,Fietsnetwerk Vlaams-Brabant,50.805683656379024,4.911647456252527
2524907,45,Fietsnetwerk Vlaams-Brabant,50.813983151115664,4.884870930392317
2524908,46,Fietsnetwerk Vlaams-Brabant,50.789693964078204,4.880171693261618
2524909,47,Fietsnetwerk Vlaams-Brabant,50.78343473420693,4.91230701419145
2524910,18,Fietsnetwerk Vlaams-Brabant,50.78753633451757,4.824205645038388
2524911,19,Fietsnetwerk Vlaams-Brabant,50.86655880528521,4.83369509711093
2524912,30,Fietsnetwerk Vlaams-Brabant,50.875541573686284,4.876676983074359
2524913,31,Fietsnetwerk Vlaams-Brabant,50.874163041340054,4.894070344458942
2524914,66,Fietsnetwerk Vlaams-Brabant,50.888236750958484,4.81879039290304
2524915,75,Fietsnetwerk Vlaams-Brabant,50.93833591783279,4.901380792746442
2524916,45,Fietsnetwerk Vlaams-Brabant,50.936916672388826,4.863074620940854
