begin_geoid,end_geoid,lengte_m
685,1230256,3450.6278481245586
685,684,948.3451454317179
686,661,1289.5951473826347
686,687,2291.8403472300724
6862,1018750,32.240586151024104
6862,1018845,54.41782927226152
6864,2534995,1156.82598914834
6864,2535003,2146.8975467753344
6870,2535000,1571.4328314916806
6870,2535004,2672.444621545952
6870,6934,1233.8536954475908
6879,2534997,1514.1000674590518
688,684,3360.0389392753673
688,689,2472.5281944404996
688,9859,5592.35862848598
6884,2534987,1095.4293841605295
6884,2534990,1172.8894302982126
689,1230266,4275.202751753693
6901,6905,2093.975018198833
6904,6901,3974.391965157497
6904,6924,2057.116173371683
6904,6931,4922.607880475513
6905,6914,4721.659057170466
6916,6914,1150.9717503773413
6916,6920,1214.684296988375
6916,7048,2305.9998630059195
692,1018843,1327.415642217776
6920,6924,1340.0048478796873
6924,4079076,2937.7691635996935
693,626,1585.4243205031994
693,694,2630.4941198551765
6931,6864,2654.0379494541385
6934,6931,1997.6037506500131
6939,2524926,1391.7022448540963
6939,2535012,1799.4429248312667
6939,6942,2222.5899658625403
694,641,1933.1767064379324
6942,1018791,2284.8798659166473
6942,4079076,2282.7946474413757
695,641,4116.725152948582
696,617,454.4530612025894
697,696,2074.2453394327517
697,8603,2383.545699932251
698,8508,1692.9600781381534
699,8503,825.8440219563506
6994,2524928,3028.1475016454538
6994,2524930,4061.2046272159973
700,1018189,3362.9261729182626
700,8502,4586.6007528918
701,8439,2861.473489915243
701,8501,1758.590197109734
7013,2524931,320.9772806126821
7013,4079075,1649.1662801607692
7013,7017,837.9843765223976
7017,6920,2905.8076398147
7017,7048,2163.7923405966976
702,4109284,1349.5717686030623
702,634,1743.2722933292764
7026,7028,3880.177053032933
7028,2535019,6295.863473016258
703,4109284,3437.2242998214074
703,699,1902.112245656131
7031,1018841,2031.7437366257266
7031,2524934,2835.281756741429
7031,4079059,314.1834446303807
7034,2524931,2762.3034326231714
7034,4079058,3314.6155969246583
7039,4079077,1686.4695992916022
7039,8633,2593.626301874851
704,8433,4018.7093665238053
704,8500,3853.541767494856
7040,4079077,2439.133092338899
7040,7048,1837.5520926434638
706,643,376.3677129344851
706,707,3557.0395909660315
7061,8634,2989.4794529524343
7061,8797,2704.608800349402
711,662,339.5417548778696
7233,1018777,3853.1587551025127
7233,4079035,1378.0600236073878
7237,7233,2092.180833515788
7242,7237,2814.38542339309
7251,1018787,1735.2756651223826
7251,7242,4997.450700473931
7254,7251,2223.882065888962
7254,7308,2973.6519799304133
7255,7254,256.1962804975653
7255,7257,3067.6586725157376
7257,8452,1888.2825504359955
7263,7257,1480.6839070063506
7263,7318,4252.3176534794
7263,8524,3563.852355105393
7286,4079036,2960.2308587789316
7286,7418,2690.0141716058797
7291,7242,382.92864056890625
7291,7286,1712.0624929769924
7291,7292,140.8536908724638
7292,2524944,1764.923145834918
7308,7330,4416.8876670605
7310,2524949,2233.330607096153
7310,7308,1644.3426905130389
7318,7310,8.707176422260096
7322,4079033,1891.3340665555345
7322,7318,1395.631514854277
7329,2524962,12.370486538025936
7329,4079037,3131.7120391384615
7330,1018787,1068.9303040388743
7331,7330,12.11864583140208
7331,7357,4298.730895997017
7354,2524949,2203.065284272764
7354,7372,2753.651199769884
7357,7354,1453.0277804909356
7363,4079041,4972.601104701185
7367,4079031,1587.8159548577437
7378,2524954,3968.616226239026
7378,4008992,820.0449407561865
7398,4079041,952.5285750694427
7418,1018804,1488.7366921610592
7433,2524943,3119.259782401918
7433,7437,2851.7318551282983
7437,7438,306.61968637553315
7437,7563,2252.1152705385884
7438,7444,3189.0247348253083
7444,2524944,890.8204717485955
7444,7448,3598.8563370071934
7448,7452,1650.3828346097232
7452,7438,3760.7440288980333
7452,7459,2615.7922959140383
7472,7398,6096.724937383307
7479,1018844,4202.331723941612
7479,7472,3538.6781636660326
748,3408042,2776.957254482456
748,3408055,1454.8777347974146
7489,7479,4494.186611849465
7495,7472,2762.851224935191
7495,7489,3665.405911831518
7500,7495,1550.0512925188357
7500,8626,8271.782208398325
7502,7500,1463.0457386853352
7519,7502,6113.8571471850455
7520,7519,978.4581274772219
7520,7521,244.616142024203
7521,7489,3176.828659418247
7521,7540,1743.2380706148558
7531,7459,2437.5162834305206
7540,7531,3587.0646071112146
7550,7540,4263.0774312053045
7550,7667,3279.6238234779976
7554,4079044,1417.264001834673
7556,4079044,649.8402071741936
7556,7640,1025.4525097177773
7563,7531,3590.9883089607597
7563,7556,3549.813749828956
7580,1018822,3756.4865241943385
7580,4079039,1816.034224039175
7580,7585,1328.0801043534145
7585,4079040,2122.0104165688736
7585,4079042,4451.432344089839
7592,7331,1067.786023296702
7608,4079042,1101.1711602239275
7608,7363,2443.114296352255
7608,7592,7543.767830875227
7640,7433,837.2275566032412
7641,4079045,820.2813245397914
7657,7653,2076.671955579773
7657,7662,3777.770594755669
7666,7662,1575.6824905672668
7667,1090389,4564.256528030025
7667,7666,726.0087940326596
7682,1090390,2989.9514988357364
7682,7689,5772.438704350277
7689,7657,648.1348888219626
7723,1018263,2625.4882481743757
7747,1018216,4865.956045885057
7747,7743,1453.8622393488506
7754,7747,320.8056887669881
7754,7763,3122.7496438550875
7754,7764,3955.93332047231
7763,7764,3475.9324513565916
7770,7763,153.42698743651044
7770,8522,2932.6164989492086
7773,7770,4109.154010646497
7773,7774,1313.2222322072994
7773,7782,2393.6629770266204
7774,7502,1724.5426035982728
7782,7519,2557.1188688366906
7782,7743,2304.9067036378333
8118,1020249,1992.9713935189895
8123,1018219,417.4905909297389
8127,1018211,648.9842964554115
8127,8123,4311.721054405129
8127,8130,2561.9387834345926
8130,8132,2303.7245405781023
8133,8132,64.64410389672436
8133,8142,1749.3746466132327
8133,8209,3305.7759927637485
8137,8130,2770.3925790981953
8140,8137,2999.7477671248616
8140,8197,1967.5138840832942
8142,8140,1215.0663202621731
8142,8149,1563.856890544144
8149,8324,1576.8404118276765
8153,8149,4297.936461360097
8153,8154,1573.2688683590131
8154,3628239,955.7399762470969
8156,8154,1403.8975482655048
8160,8156,2631.1855274657773
8165,8160,2904.2974260106453
8165,8306,1907.7199841611136
8166,8165,993.4276277422586
8166,8282,1510.4016277229955
8169,8166,1478.6435967712537
8171,8176,2581.451534995392
8177,8176,1222.4409271192656
8177,8291,2634.0958868317393
8180,8176,2677.6519713579683
8180,8181,4677.845725127744
8181,8182,455.5713852294863
8181,9765,3277.7534317646696
8182,3628236,1843.4922863001907
8182,9751,2196.6774289113578
8183,9750,1501.7572635359713
8186,3628239,1512.1998814981584
8186,8183,1851.1472882662
8187,8153,1221.9545898773804
8187,8186,1047.110857065936
8197,3628235,2751.914560617948
8197,9731,2983.6550433915145
8201,9731,1153.0855271875535
8202,1018211,3851.9582568836586
8202,8137,50.20494592128564
8202,8201,1401.6842965757528
8205,9743,1985.8103271096186
8210,8209,1101.2678929621363
8210,8333,2723.955147825665
8212,8210,987.8082666075688
8212,8215,2722.2447000046054
8212,8324,1567.6709201023095
8215,8218,1826.9527150435144
8218,8310,2058.4739156987525
8219,8218,1247.4832008570875
8219,8225,3597.763578626186
8219,8333,1841.6946895991375
8225,8226,820.181998767184
8225,8310,2528.0476820078593
8226,10228,680.3502935591296
8231,8169,1045.1622715180092
8231,8226,3961.7906260439217
8231,8236,3608.6149244162475
8237,8236,723.1999386429101
8239,8237,3560.698974142747
8239,8241,2274.443911099575
8239,8269,141.0359435874845
8242,8241,1836.435890797382
8242,8273,1213.959457949794
8247,8242,3105.0280248931163
8247,8249,2680.6119001284806
8249,8264,2190.865892092794
8253,8249,1334.30850790121
8253,8255,2253.5952867114397
8253,8273,2715.7355668804057
8253,8291,3236.1615920490094
8255,1018214,1623.1864598713817
8255,8288,3237.530660865616
8260,1018214,2686.5583498964793
8260,8262,1151.7913822192118
8264,8260,2631.3347501970184
8268,8247,992.9161072705067
8268,8264,4360.803074601206
8268,8269,1218.4764690955024
827,9365,1833.6925722325293
827,9371,1697.3943766897037
828,9371,2291.331344269308
8280,8241,2564.906898646172
8282,8237,2215.5349855777135
8282,8280,1383.0473920485326
8288,1018214,1839.3715232989582
8288,9887,197.85920737622624
829,830,111.1250015389746
8297,1018193,2208.815752409856
8297,8177,5964.211704012168
8297,8273,1730.7034521972525
8297,8280,1169.9998638070442
830,827,1621.751266128925
830,9140,1424.350924573979
8304,8156,3352.5245413852854
8305,8215,2994.5212768354354
8305,8304,1355.7689791992914
8305,8324,3612.5267941366974
8306,8304,702.3789996221913
8310,8169,2763.1511161895105
8310,8306,4710.425162369791
8381,3408013,1257.3025764523895
8381,3953,4517.190652753978
8389,1018199,2136.872620724405
8389,9690,3599.9489815341713
8390,8389,1280.0189344462383
8390,8395,2845.584664677714
8391,8390,777.8367002058235
8391,9548,1380.6685336217395
8392,1018210,2440.658760196899
8395,628,3462.292795859665
8397,8405,1955.166099800826
8398,8397,1022.1619838487076
8398,8401,951.0334850438775
8399,8396,2467.8588593752156
8399,8400,760.6577571369834
8401,8400,504.36105501178406
8401,8404,401.9928904144703
8405,8404,2923.257865685659
8405,8406,259.2752533428958
8407,8408,349.64482202703795
8407,9341,2214.406400839315
8407,9345,4278.044925038986
8408,1493880,3392.1989758608256
8408,8406,4463.773930337078
8410,8396,2579.4600023943963
8410,8935,1975.5751957030654
8412,8396,1490.2066896221127
8412,8420,2047.8909566025593
8415,8410,1500.1840893083972
8415,8937,4862.492683473411
8416,10834,159.8026714408489
8416,8415,1680.4588723799409
8417,8418,420.0085516419364
8418,10834,1670.5225760200606
8419,8416,1982.2324204947774
8419,8417,2666.682625498794
8419,8420,369.99442019264666
8420,1018207,468.33716310247974
8423,1007852,4196.450067815789
8423,1018207,489.32062968191383
8423,1020316,1339.9893989646118
8426,2524938,908.0214499693875
8427,2274270,3590.002444025123
8427,2274274,2020.7382242623437
8427,3928936,744.3691176530921
8427,4079086,3430.8102521605397
8430,707,147.31515969524827
8433,8435,1934.4440392857873
8433,8437,2672.416483008325
8434,704,1674.467848606396
8434,8501,4545.615942486703
8435,4109280,526.98739452878
8437,4109297,784.5571471642135
8437,8441,2616.221997729082
8439,642,2692.608573194976
8442,8444,1369.3479025661268
8445,8507,2675.7532217437342
8446,8445,889.0189372244497
8447,8446,792.1577219142281
8448,8446,1569.1678736832398
8449,8448,2876.42928598452
8449,8518,1512.5107283229925
8451,1018819,672.6318820145228
8451,2524963,1135.7032200865492
8453,7329,2427.340326365512
8454,4079068,2196.643266637508
8454,8453,1142.5694209444148
8455,4079066,2557.606200329307
8455,4079068,616.4091087102803
8456,4079034,4221.257209384425
8456,8426,875.0855889771758
8456,8453,4871.473297028909
8457,2524937,2776.1769621429935
8457,4079071,854.8740074067608
8458,4079067,2252.887141122933
8459,8525,2414.128652028764
8460,8459,2557.9620417402966
8462,8535,4094.8722698909683
8463,2274275,2648.9154189036353
8464,2274278,2661.995976699588
8465,2274269,1296.8645181258803
8490,8493,3217.305051324817
8491,8579,3605.701879688013
8493,8492,901.9035421001137
8497,2464404,936.4640187150627
8497,8492,500.8518087636472
8497,8584,4124.12420256639
8498,8500,4300.223514539334
8499,643,480.91494605586684
8501,626,3943.881503806241
8502,695,1256.4867662077575
8503,1018189,2080.0456326194058
8506,637,2507.112220492624
8507,8508,3308.651031151957
8509,8506,1484.0985581283323
8509,8510,824.008449716
8509,8607,1541.7858696667242
8510,8605,4090.7955602942266
8511,8508,853.6985073813431
8511,8514,2500.968764233001
8514,8447,2020.828174777744
8516,8514,4076.776913635679
8516,8515,1740.6337257408793
8517,8516,1433.6693797230948
8517,8520,1416.5007465956621
8518,8447,3478.0630412848054
8518,8517,934.606624737142
8519,8515,4535.435479757958
8519,8520,3210.94070591913
8519,8617,2149.8355993616437
8519,8619,3441.5583819961034
8522,8619,1950.7354050271583
8523,7774,4753.426571880457
8523,8522,148.91176289933188
8524,4079033,2364.9825017090147
8524,4079037,1887.6228038828056
8526,1018834,4428.281923742677
8526,2524910,1369.8630094327755
8527,2524910,4462.616779050869
8527,8636,1270.3361237946617
8528,2524907,1633.5078537075672
8528,8526,3485.5306033630754
8531,2524900,1586.6284264148642
8531,8530,467.5955312584863
8534,2274266,160.1587158681436
8534,8533,1460.3962780908707
8534,8537,2763.0978154833547
8537,2274260,671.9173865191907
8541,10195,3029.4548258954264
8541,8538,1193.9112380715317
8541,8542,1591.2954814844086
8542,2274261,4730.08303889423
8542,8654,4528.223552032486
8543,10195,2063.1553122663563
8577,8698,3078.3621063518553
8578,8577,2839.8706291205563
8578,8580,2960.622196910162
8580,8579,724.1107534598534
8580,8581,1912.996036653469
8581,4109295,1832.9092655622244
8582,4209373,4277.099143771987
8582,8492,4141.52116027365
8582,8584,1514.403870534978
8583,8581,1252.7040542128088
8584,693,55.314456717209765
8584,8585,1793.0824944464268
8585,694,366.5463926285067
8585,8586,1917.3356461515682
8587,1018187,2890.880836249073
8587,8586,1320.6718671402245
8588,1018192,1519.307235602967
8593,8714,1141.0503305110174
8594,1018192,1445.4072788949209
8594,8716,1650.702241867041
8595,4109296,4824.130724838463
8595,8594,895.8774863568362
8596,621,1933.7298694313315
8596,8598,2239.7018251073955
8598,1018187,2298.822341125215
8598,8600,2691.258009983363
8600,649,842.7624252623685
8601,620,2341.010211057383
8602,697,2525.1587662224374
8602,8601,629.2846703991669
8603,8735,3094.6091693056237
8604,8608,1841.7186813820013
8605,614,1570.4550866010923
8605,8604,1309.0129660475266
8605,8611,701.9762990061121
8606,1018191,2003.5090817233613
8606,696,1160.010229471883
8607,617,2934.2619608602604
8607,637,2957.8293975677484
8608,1018183,1550.740778830454
8608,8609,716.7313019730739
8609,8610,1614.17322763172
8609,8612,2089.253651933621
8610,8744,5072.372728727145
8611,8612,1164.876450807165
8613,8612,1388.2399733121445
8614,8515,2253.7386632396615
8614,8613,1842.5322343817525
8614,8617,2974.9635342660054
8615,8610,3702.068744805012
8615,8613,3730.657216933138
8615,8616,800.2804957205003
8615,8617,3273.0794319131833
8616,8618,2815.0128634621224
8618,8619,1862.1632182472663
8620,8618,4001.2919259649393
8621,8616,1562.3142080427674
8621,8622,1970.322756611314
8621,8744,4333.384565108535
8622,1018184,1140.4896373077095
8624,8523,6345.078707660692
8624,8620,707.5293837321847
8626,4109283,1292.1605247151995
8627,8626,4911.280303087702
8627,8628,4457.102402788288
8628,1018753,3850.9729986953685
8628,7500,2678.378639552771
8631,8768,3466.0405912984666
8632,1018776,77.29543805390293
8632,1060362,23.675326289556295
8633,6914,2259.0986772518277
8634,2534998,1417.0173422693429
8634,6862,690.7867386761866
8636,1100403,382.6484238981038
8638,2524911,1849.722068372983
8638,8808,5809.365526022633
8639,1018754,2252.9898953688576
8639,8638,2584.3147747143944
8639,8640,1928.3234943717418
8640,8643,3947.226512304048
8641,2524907,799.7325997626723
8641,8527,4285.705818064774
8642,2524902,3368.485066293713
8642,8640,851.4755203877774
8642,8641,1095.1852209212163
8643,8809,2324.667918654846
8643,8811,3001.2723096358886
8644,2524902,1679.7196825936187
8647,8644,2432.8040915998163
8647,8648,3316.4459348976256
8648,2274263,6.770229822549325
8648,8649,2224.6348745575892
8649,2274262,1367.1311469918621
8649,8650,2142.8167678269597
8650,2274245,4567.55291183106
8651,8650,431.73644654671523
8651,8654,2717.5083288776245
8652,8651,1535.9059670191239
8652,8653,4030.998130346082
8654,1018839,1040.2770756968282
8697,8698,795.1089203930396
8697,8700,2101.4970165333575
8699,8942,3903.584197084048
8700,8702,1517.5040599697577
8701,4109288,1163.9517665324142
8701,8577,3793.922132315598
8701,8700,1311.762924819792
8702,8699,3726.0242755616073
8702,8943,2608.202988871851
8703,8706,1982.4339612884467
8703,8944,3394.248342261761
8704,4109287,84.71419310878643
8704,8705,1581.5125312480222
8704,8707,2648.522971142676
8705,8583,4891.604119182449
8705,8708,4007.367834856661
8706,8707,1636.9688013312239
8706,8710,1827.4273428105002
8707,8708,888.6428525058285
8708,8709,1160.556999215994
8709,8711,3975.2610786082323
8710,8711,698.8920351694949
8710,8946,3499.8416129863763
8713,8715,2322.7318577393894
8713,8719,2712.744017472161
8715,8714,1889.9023212903383
8715,8716,1104.857739214665
8719,8728,673.9868829768518
8719,8956,2020.9591810291645
8720,8723,3368.8145606735384
8720,8727,1298.738280936947
8721,8596,1974.0282907115231
8721,8722,1465.794059353747
8721,8728,3244.931641443489
8722,8595,3818.1521603265437
8722,8728,4974.579580742838
8723,8725,3884.1792706182305
8724,8723,2191.8815691740683
8724,8730,3789.202158939746
8725,8726,529.5988505487377
8726,8602,1721.3407666402477
8726,8733,2727.6445915263794
8727,8716,4942.482782271191
8727,8728,212.96303163313738
8731,2464402,871.1524592856028
8731,8730,1771.8599239577436
8732,8725,1826.3674536473516
8733,8735,1135.8754783980978
8734,8732,1346.9362767013056
8734,8733,299.91973995378453
8734,8739,2875.794289977748
8738,8739,1188.931767171831
8740,1018183,3502.843742324224
8740,8739,249.6459815911591
8741,8738,1592.9885608989239
8741,8968,1608.8385786413164
8742,8740,2442.0952878187277
8742,8743,4176.814810362198
8742,8968,1168.0269222262966
8743,8745,1415.1158447737546
8744,8745,751.9893422729881
8746,8622,2369.0974988851576
8746,8745,1487.1032790279196
8746,8747,3954.1182176295474
8748,4109278,2823.1114081755845
8748,8750,3213.9418768801384
8750,4109282,133.54796787131204
8751,8752,1290.4744321855073
8751,8986,4284.992014838531
8753,8627,2571.306455515797
8753,8754,935.3790752637073
8754,8759,6955.8445046951065
8755,2464406,5266.729927281321
8755,8751,3177.5296671799983
8756,8752,3408.3210012057702
8756,8754,2214.6609273426193
8757,8755,1999.7635387924504
8757,8756,3056.82930890878
8759,8632,3941.3195711199673
8760,8768,1058.6173225964721
8761,8631,3067.3589823163366
8762,8771,5234.902470158017
8763,8761,4027.292634530063
8763,8762,1019.175299374358
8763,8768,807.8101528405746
8769,4008995,2221.3364471689843
8769,8770,3330.298740925214
8771,7367,4278.831850331657
8772,4008995,4712.22780239229
8772,8773,1553.1677689032288
8773,8770,5118.662514923947
8775,1018820,2842.814253281844
8776,8770,1326.986943997988
8776,9000,2134.4461305017558
8778,2524955,2417.5173596188606
8782,4079081,3312.385900093072
8783,1018793,3210.728406956789
8785,3928947,686.6919455516885
8788,3357939,51.02072969571989
8788,8787,739.1818687071548
8789,8633,3923.40155349685
8789,8788,2049.4995068483854
879,1320,791.9673395497612
879,1506,812.994980773069
8790,6905,5223.656512784672
8790,8789,593.0894722302585
8791,1018807,351.49069452219504
8791,8790,3103.683987991262
8797,2534993,2430.3612087339093
8797,8799,1992.7296826275183
8798,1100400,8.72626218631055
8798,2534987,5215.024274137654
8798,8799,2534.5230171905696
8799,2534991,2301.805452920949
8800,1018749,4185.712793678711
8800,2524914,602.2541922540936
8801,8802,1800.0858839031453
8802,2524911,668.4079771875545
8803,2524912,2244.8061592124664
8804,8803,3288.4224957289252
8804,8805,349.46638431908593
8805,658,3764.5581441356126
8806,8805,4178.890061548169
8806,8807,1640.4552784355562
8807,2524912,1088.6648174025447
8808,8809,1447.9668028606034
8809,8810,5335.395729143481
8810,1018756,5128.489603607075
8810,8812,2003.2159368742596
8811,8644,4136.703157987916
8812,8814,1921.09161423558
8813,8811,4727.841985089342
8814,8813,351.180525409947
8814,8815,4092.4836998148044
8815,8816,516.4198767474566
8816,2274244,3066.6805489938224
8817,2274251,12.17504369138383
8817,8652,2157.250867412109
8818,2274240,363.90660500328255
8820,2274253,32.085124845640046
8935,10835,609.0883880358292
8935,8936,1863.9233121292968
8936,8937,241.76640283862935
8936,9123,3610.7568944872596
8938,8940,2824.509149750983
8939,8938,1148.3984604341517
8939,9123,1762.9372955688348
8939,9138,5605.358955301602
8940,8706,2457.8124781651936
8940,8944,2499.008534143293
8940,8946,4274.5358386660755
8941,8937,1612.5786184027218
8941,8938,4103.713695755955
8941,8942,1000.9074054365634
8942,8943,359.49204984440894
8944,8943,1141.9793664696208
8945,3918676,1032.822204516999
8946,8945,2479.139665753713
8948,8947,2341.9492695949593
8948,8949,1651.2784953379971
8948,8953,1713.4311305508227
8949,8950,1289.9297794774868
8951,8950,688.3861829074248
8951,8967,4787.584296546091
8952,8951,1371.6535456455238
8952,8953,2825.033036423058
8952,8966,4156.5107603970955
8954,8953,823.9639285129949
8954,8955,1184.9119884042625
8955,8720,850.2189274728233
8955,8730,4770.553873147903
8956,8959,2164.78172591803
8957,8956,1270.206472580886
8958,8957,1508.2874765255851
8958,8959,151.65351702345768
8960,8945,5330.769690362973
8961,8947,2656.138725199447
8961,8954,3049.1859448120194
8961,8960,379.6328735102485
8962,8959,1394.839409991268
8962,8960,199.22475482722663
8962,9142,3073.6705142479695
8965,8731,2047.7970905903621
8965,8741,3691.130559213489
8965,8966,579.1115545485684
8967,9153,1705.7958646478037
8967,9162,2559.7998681487306
8969,8966,5962.12910603026
8969,8968,3825.37490878705
8969,8970,3805.6184153845957
8970,8972,768.9149671680078
8970,9162,943.7261384233045
8971,8974,1023.4083894284202
8972,8971,2110.13207148185
8972,9165,1947.524372378739
8973,8743,3242.522324614776
8973,8971,5121.445194337886
8973,8976,2929.613530554248
8974,8975,802.9277852951931
8975,8977,3103.441859503022
8975,9165,3290.053585338812
8975,9167,3138.1856227004027
8976,8747,3838.124943186743
8976,8979,1490.1124118406958
8977,9168,2376.742283560065
8978,8974,3361.6247173508577
8979,8978,2221.333339270337
8979,8980,2103.7045650922983
8980,4109276,4316.393517350169
8980,8984,2505.229029621998
8981,8977,1004.260516076435
8981,8978,1583.9448560936696
8981,8982,1659.3628855739826
8982,8983,2841.3515092477837
8982,9176,3746.519444315226
8983,8984,857.1611699160791
8983,8985,3748.4164437607483
8985,1018249,2260.5814991213174
8985,8987,2400.1182495952803
8986,4109277,371.34426940120346
8986,8987,4140.722495269874
8987,8989,1847.5128742492502
8988,9178,2104.2358031250355
8988,9189,2592.458687477504
8989,8988,1186.1281951886392
8991,2464405,213.1045796191975
8993,8760,4987.249610173979
8993,8994,1273.1574141318122
8993,8995,5254.729016119944
8994,8991,582.9456409909807
8995,8996,1452.4545029766002
8995,8997,3395.6405311332524
8996,2464407,641.910363170393
8997,4008998,838.8495549275042
8997,4008999,4100.085501158327
8998,8769,2273.3585115566743
8998,8999,1600.4021822850605
9000,2524956,956.8978610494826
9000,8999,2718.829848844346
9002,9001,883.7727167763617
9002,9003,2844.5745289793267
9003,9004,1754.839388580805
9004,9005,1838.1650663259345
9005,4008983,2005.9172284721076
9006,9005,2853.180327275752
9006,9007,2316.0030057981985
9007,1018746,4423.391152875006
9007,4008984,1008.8496384098953
9009,9213,4177.24478153464
9010,1018746,5632.144659983758
9010,4008977,140.29164175139286
9010,9009,2642.3640021882816
9012,9013,976.6045835081803
9012,9015,5395.074551392593
9013,9014,507.4529722305214
9015,9025,2624.349665894577
9018,9014,3402.5992669100306
9018,9020,1776.3434962235854
9018,9217,3261.4480010985108
9019,3928949,707.7821922861864
9019,9020,1659.5792625202535
9021,3928949,3875.777854548502
9022,3056730,743.9808455264069
9022,9013,3420.682316660108
9023,3928953,3500.0240037294575
9023,8785,5898.481542431785
9023,9024,822.4651621152774
9024,3928952,1963.5268185646978
9025,3056730,71.24696849071655
9025,3778402,701.0889024630026
9028,3778402,250.8553047414385
9028,9020,2312.5752438223653
9030,9024,4096.960829046686
9032,1018761,810.4553972481008
9032,9033,2720.865184062587
9033,3928940,742.1889234363135
9033,8785,3423.247481489269
9034,3928941,910.9333194209418
9034,3928945,109.98544021368625
9034,9032,2607.4789445992465
9035,1018759,1480.6066085457583
9035,9036,3546.8053302137087
9035,9242,3299.008695129903
9036,3928944,4657.775138906033
9038,1018807,1280.8558672083414
9038,3928944,2925.289296702308
9038,6897,969.2424630911324
9039,1018835,898.5346033473847
9039,2524977,1919.8306894177115
9039,9042,3183.422206506611
9042,2524978,2292.2547851504605
9042,9244,1616.8211846884926
9043,2524978,800.3345066176327
9045,2524979,1044.2616210015049
9047,1018756,1428.7244363788984
9047,2524923,2011.4438618565064
9047,655,1785.1954754670776
9049,8816,4580.110191420974
9123,9124,1031.4560629633904
9125,9124,1020.9002729948434
9126,8400,4194.24141067467
9126,9125,2358.123530667124
9127,8404,3581.9954762394295
9128,9127,311.3562919648391
9128,9132,685.3075662780593
9131,9133,3068.3595866766655
9131,9134,2838.7005873225535
9132,9126,1001.0595370171708
9132,9131,196.26188229996814
9135,9133,1894.4809750166987
9135,9134,307.83041551758873
9135,9356,1991.310472888598
9136,10836,3102.9933237422592
9136,9133,1558.0148569604949
9137,9124,3362.7337696307204
9137,9136,873.7397144333934
9137,9138,1403.4651895902955
9137,9139,4524.99520457285
9139,9140,1502.0208303499173
9140,9368,561.448373973709
9141,1018190,1171.142656928082
9141,3918677,2194.9003776573077
9141,9142,415.80241031823357
9144,9142,737.0645924185551
9144,9149,3394.758976498129
9146,1018190,2577.459729244234
9146,8949,2763.8020590762553
9146,9150,3090.3978196004055
9147,1018251,5419.175515152139
9147,9144,2424.837984501295
9147,9148,1662.4492777268824
9149,829,3395.042493564003
9149,9148,43.80989958687553
9150,9151,4947.71244752495
9150,9156,2206.002727495232
9151,8950,2375.5017789499525
9151,9152,5464.86792844646
9152,9154,3312.529301566143
9153,9152,1159.7712385379145
9154,9155,456.45923815901267
9155,1018234,2273.0747014596213
9155,9160,2948.478701709056
9156,9154,3605.9817032151645
9156,9369,1826.3685731326693
9159,4109273,1606.3432951322488
9160,9159,1732.6915733350975
9161,4109274,2181.2839245197906
9161,9153,2711.8047112391796
9161,9160,1319.0105037640776
9163,9378,3261.126397883987
9164,9163,349.74743619326694
9165,9164,2562.0943431359474
9166,9163,3468.0388069216688
9166,9170,1679.511493736415
9167,9166,1195.1217888703243
9167,9169,2421.865212819509
9168,9169,1063.7597409994958
9171,9169,2063.038890257513
9171,9172,890.7499855187433
9171,9173,2349.366088473657
9172,2464408,5946.5015689800875
9172,9170,4185.622143949998
9173,10205,3090.196884933065
9174,9173,1181.7683644935041
9175,9168,2842.1120774533824
9175,9174,1749.1961462619638
9175,9176,991.9603066226746
9176,1018249,2580.692815459508
9178,1018249,2671.222184044834
9178,9184,1370.4791279184178
9179,1018249,2785.70793095246
9179,9183,1358.3300441112478
9180,9174,2179.6087147284006
9180,9179,2055.229648253302
9180,9181,923.8210432448932
9181,9182,1317.7305477233626
9183,9182,3919.2945167771977
9183,9184,1519.5276878664326
9184,9186,3979.8523170850935
9186,9185,1520.7769091225334
9186,9188,4178.3068447987425
9189,9188,733.07524207348
9189,9190,818.0258108978115
9190,1018232,4891.455862713021
9193,1018232,276.1779293704825
9193,9199,6968.980223874412
9194,9193,1065.1058672167924
9194,9195,2495.803583443033
9194,9421,3544.917045635915
9196,9421,2276.6091245863445
9196,9424,3457.869548700829
9197,9195,2354.7482687515435
9197,9196,3272.907294617534
9198,9197,868.1569575130331
9198,9206,2947.7736803197795
9199,8991,3089.49959075165
9200,8996,5052.224912756388
9200,9195,3284.0954866394222
9200,9198,2361.367216054524
9200,9199,1796.3431642258781
9202,9203,3629.813261241936
9202,9426,2056.7838880041086
9202,9432,2727.9700775591473
9203,1018816,2727.151690263669
9203,4008981,2501.2750478057083
9204,9203,1703.4943170147408
9206,1018816,828.8360172637321
9206,9207,283.2482161299324
9207,2524957,4704.820801425032
9207,9002,5839.447855944468
9208,9209,1355.7464688049245
9209,9210,1965.9038152185672
9209,9433,4835.289776743846
9210,10831,6423.182247309084
9210,9211,1514.0485176958703
9211,9212,1225.416583309574
9213,9211,473.40423881332714
9214,9212,4830.652997954472
9214,9215,1320.2593444723877
9214,9438,3528.587275916807
9215,9014,3578.4173362156275
9215,9217,2350.670532359218
9217,1018815,373.237843777838
9218,3618222,4377.994244121857
9218,9219,3916.987253612607
9219,1018812,134.6809908515657
9223,3928955,477.7111188702831
9223,9224,2565.7686521346095
9224,9228,901.7586382744363
9226,3928954,1971.3937121023912
